,HYBAS_ID,Year,Ephemeral,Seasonal,Permanent
0,2070048790,"""1984""",2.8103905032259857,1.7368869918880423,3.3867472428083967
1,2070048980,"""1984""",1.5930583660971331,0.41428897646294427,0.9265481762907108
2,2070048990,"""1984""",1.6983242443933781,0.5143436726653158,1.707183253952963
3,2070049120,"""1984""",0.676411435784782,0.1610255267006916,0.1959404467296441
4,2070049130,"""1984""",7.718802917445449,2.324708332076974,7.648973077387542
5,2070049480,"""1984""",0.0984913415742094,0.046900638844861633,0.04168945675098811
6,2070049490,"""1984""",0.43565482304782577,0.3064175071197626,0.6383698064995054
7,2070049520,"""1984""",0.3903175388311262,0.2589957500655137,0.3251777626577073
8,2070049530,"""1984""",1.3288514339377462,0.2100106383831026,0.6779747904129442
9,2070049610,"""1984""",1.0281662271212444,0.3527970277552369,3.6811790311122494
10,2070049620,"""1984""",0.0719143128954545,0.07920996782687742,0.2746292963471342
11,2070049660,"""1984""",0.7425934483769757,0.35592373701156105,0.4538939603763831
12,2070378450,"""1984""",1.588368302212647,0.6102294231925883,3.618644845985768
13,2070378340,"""1984""",0.5403995831346834,0.14434974400029635,0.042731693169762816
14,2070373410,"""1984""",0.1662367087945651,0.0364782746571146,0.03335156540079049
15,2070373340,"""1984""",0.9791811154388332,0.3767684653870551,1.1891917538219356
16,2070359650,"""1984""",0.44295047797924864,0.2376299034806322,1.0615177925220347
17,2070359860,"""1984""",0.269939232462648,0.1104770603901185,0.6529611163623513
18,2070358160,"""1984""",0.3621771555242092,0.1380963254876481,1.5909738932595838
19,2070358040,"""1984""",0.2741081781377468,0.0922379230615612,3.736417561307309
20,2070049670,"""1984""",0.20844728375494054,0.01615466449100789,0.017196900909782594
21,2070049680,"""1984""",1.8937435729136352,0.5685399664416003,5.779200942105726
22,2070049690,"""1984""",0.2798404784410077,0.11464600606521733,0.08546338633952562
23,2070049710,"""1984""",0.5800045670481221,0.24440444020266774,3.558195133696836
24,2070049720,"""1984""",2.9625570203670923,0.9140413392654144,7.935588092550588
25,2070049950,"""1984""",0.20115162882351764,0.08442114992075092,1.5216651714110658
26,2070049960,"""1984""",6.171081835565015,3.0230067326560253,21.27881984391372
27,2070050340,"""1984""",1.1631358433525685,0.4882877621959482,10.673022046462345
28,2070050350,"""1984""",1.3705408906887342,0.34914920028952545,2.3325251052177847
29,2070050390,"""1984""",2.228822581549702,0.5252871550624502,2.371608970921836
30,2070050400,"""1984""",0.002605591046936757,0.0031267092563241087,0.14434974400029635
31,2070050410,"""1984""",2.6973078517889304,1.267880603439426,11.190492428383985
32,2070050420,"""1984""",1.4549620406094852,0.2089684019643279,2.4732270217523697
33,2070050460,"""1984""",1.330414788565908,0.5044424266869562,4.160607783748613
34,2070050470,"""1984""",1.9734746589498997,0.2845305423254939,0.5383151102971339
35,2070050510,"""1984""",0.1834336097043477,0.05523853019505925,0.11151929680889318
36,2070050520,"""1984""",3.6681510758775664,0.8087754609691693,10.031004412497127
37,2070050680,"""1984""",0.5628076661383394,0.17249012730721333,12.001352362190705
38,2070050690,"""1984""",0.4846399347302367,0.22460194824594848,0.14434974400029635
39,2070050770,"""1984""",0.9515618503413036,0.04794287526363632,2.2116256806399197
40,2070050780,"""1984""",0.0,0.0046900638844861635,0.0
41,2070050790,"""1984""",0.15477210818804335,0.08963233201462444,0.0781677314081027
42,2070050800,"""1984""",0.2475311494589919,0.0062534185126482175,0.05784412124199599
43,2070050810,"""1984""",0.008859009559584973,0.0020844728375494057,0.002605591046936757
44,2070050830,"""1984""",0.08806897738646237,0.04585840242608693,0.25586904080918954
45,2070050840,"""1984""",0.3038119160728258,0.016675782700395245,0.056280766613833945
46,2070050880,"""1984""",0.4726542159143277,0.19750380135780612,0.9974202527673904
47,2070050890,"""1984""",0.2589957500655137,0.19020814642638326,1.7014509536497022
48,2070050930,"""1984""",2.1157399301126465,0.6665101898064223,11.094085559647324
49,2070050940,"""1984""",5.3706442659460425,3.907865452195748,22.156904026731404
50,2070051150,"""1984""",3.103258936901677,1.9177150105454532,12.4052189744659
51,2070051160,"""1984""",6.25862969474209,4.606163852774799,100.30900188855249
52,2070051370,"""1984""",2.42997421037322,1.0557854922187742,36.92383072614079
53,2070051380,"""1984""",0.8431692627887345,1.018786099352272,10.088848533739123
54,2070051420,"""1984""",2.7270115897240097,1.8088013047834963,48.36445989503069
55,2070051430,"""1984""",20.25899150814267,17.303209024497615,274.5073546861376
56,2070052140,"""1984""",2.036008844076382,1.5388620723208484,36.455866574110935
57,2070052150,"""1984""",7.22686732778379,4.941242861410865,61.06358953959104
58,2070052290,"""1984""",8.484846685244854,2.3293983959614613,82.6384045264368
59,2070052300,"""1984""",0.7967897421532603,0.8619295183266792,8.156542213330821
60,2070052380,"""1984""",1.4872713695915007,0.897365556565019,4.80835771801709
61,2070052390,"""1984""",2.2392449457374486,2.545141334647824,9.309255692495643
62,2070052660,"""1984""",5.23567464971472,3.7770647816395218,83.26009855023591
63,2070052670,"""1984""",7.023631226122722,5.1241553529058255,63.30075001249096
64,2070052940,"""1984""",1.1011227764354734,0.967195396622924,8.956979782949793
65,2070052950,"""1984""",0.15998329028191688,0.04898511168241103,0.0953646323178853
66,2070052960,"""1984""",1.4549620406094852,0.41637344930049375,1.9213628380111645
67,2070053050,"""1984""",0.4606684970984186,1.5352142448551374,16.305267653520836
68,2070053060,"""1984""",0.023450319422430813,0.004168945675098811,0.015112428072233187
69,2070053070,"""1984""",0.2334609578055334,0.2230385936177864,0.7905363236406121
